postNum,pageNum,pageID,medication,text
17,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,I am on 40 mg.

18,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,"Hi, I'm on Paxil as well, 60mg, I don't feel that it's working.  But my pain specialist reckons that the Paxil is making me hear voices, I think that's rubbish because he isn't a pyschiatrist.  I heard voices in my head when I was 15 when I first got depressed.  I was on Seroquel for it but it made me put lots of weight on.  I still hear voices.  But can someone tell me that Paxil doesn't make you hear voices.... I've looked on the internet and it doesn't say anything about it. SlntPoet"

19,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,

20,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,My doctor just upped my dose to 60 mg. I am starting to feel much better.

21,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,ive just started on 20mg..doc said take it at nite coz of the nausea. Wish the anxiety wld go!

22,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,"I am on Paxil 40mg, started with 20 then up to 40. I don't really feel any different. Have been on it for almost a year isn't hurting me but not sure of its helping either. Although I do drink socially and am taking a break from alcohol to see if I feel any different. Have alot of stress in my life right now so thinking maybe thats why I don't notice any changes or not sure if I need more. If anyone has any advise would love to hear it thanks"

23,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,"I take 25 mg of Paxil CR.  My doctor wants me to increase to 37.5, but I am ""holding out"".  Yes, I'm a difficult patient!   :red_bandana:"

24,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,"6 days on paxil 20mg,   only made me sleepy at first.   I still have anxiety and some depression."

25,1,forumstopic16214-paxil-what-dose-are-you-on,paxil_seroxat,"This is only day 7 but today I feel more relaxed but lethargic, low energy but not sad.   I have a tiny bit of anxiety.   Side effects are nothing compared to celexa."

1,1,forumstopic35851-word-games-and-the-loss-of-film,paxil_seroxat,"Well I've been on paxil 20MG for a bit over 2 months now (I am also taking 600MG of a mood stabilizer along with 2 other meds), and it seems like my mind hasn't been as clear since. I used to have  a very good memory (Sort of photographic) and now it seems like I am having trouble recalling things as easily. I also have began to replace words much more often. For example if I were to say ""Go clean the living room"" its more common for me to accidentally say ""Go clean the toy room"" Doesn't seem to big of a deal for something like that, I could just correct myself, however it doesn't even register that I said something completely different than what I meant. I used to do it sometimes, but I find myself doing it... Not frequently but more than I used to. Is this common of paxil, a side effect, or am I just noticing I do it more? And for the memory thing - it kind of sucks because school was really really easy when I just watched the teacher give the lecture and it was stored in my memory, but now its not as easy."

1,1,forumstopic36062-weight-gain,paxil_seroxat,"Ever since  being on paxil I have been very lethargic and lazy and have no motivation.   I have not gained a belly that looks like a alcohol belly but I don't drink alcohol!   It is all food.   My metabolizm just sucks and I am just so tired each day so I don't exercise.   I am at 20mg of paxil right now and I think I am going to talk to the doctor to go down to 10mg .. I am also on 150mg of wellbutrin and that is supposed to give enrergy so I hope this state of being fat gets reversed because I hate feeling like this.  I take pride in my health and my body.  Mentally I want to work out, physically I have no energy to.   Anyone else going through this?  I hate it!  It makes me angry and more depressed."

2,1,forumstopic36062-weight-gain,paxil_seroxat,I've been lethargic recently; don't feel like doing much. I'm not on medication

3,1,forumstopic36062-weight-gain,paxil_seroxat,"Yep. That is my life pretty much in a nutshell. Tomorrow I keep telling myself, tomorrow I'll start, but of course tomorrow never comes. I blame the meds too but I think it might actually just be me."

4,1,forumstopic36062-weight-gain,paxil_seroxat,"SE's of pmeds are weight gain/loss. If Paxil is making you lethargic, talking to your pdoc is best, especially changing the dose. Wellbutrin is ""energising"" in a sense that it usually causes no weight gain. WB started as a smoking cessation med. It dulled appetite, lessening the amount of food cravings. Most of the members here who take WB are on 300mg. Maybe your pdoc will try changing the doses on each med to see if it helps you better. Sheepwoman"

5,1,forumstopic36062-weight-gain,paxil_seroxat,"Maybe, well if the nerves in the back of my neck calm down the Wellbutrin might be good for me and perhaps I can stay or just lesson a notch on the paxil one.   I am not sure what to do."

1,1,forumstopic36124-started-sexorat-last-week,paxil_seroxat,"Hi, last year I started suffering from anxiety problems. It was really bad when it started, went to visit a doc and told me that I was suffering from Panic Disorder so he put me on 7 months of Cipralex and Lexotan. During those 7 months I felt no improvment at all and sometimes I felt much worse. After 7 months I tapered down Cipralex and till last week I was taking Sedoxil off and on to control my anxiety. I've been having pyscho-therapy for around 5 months which thank God I did. My therapist helped me a lot to tackle my inner demons due to anxiety but he suggested that I start taking Paxil to help me with my anxiety. So I went to a different doctor for a 2nd opinion and she totally agreed. Last week I started off with 10mg a day every morning and 3 Xanax daily for a week. Last week was ok, it was only the first 2 days I was a bit shakey but nothing bad. This week I had to up my dose to 20mg of Seroxat and reduce Xanax to 3 halves a day. This is when I started feeling bad. So I contacted back the doc and asked if I could go back on 3 whole Xanax instead of halves maybe until my body adjusts to Paxil. She agreed and told me to stay another week on 3 whole ones. My questions are ..... is it a normal process to feel unstable, dizzy, more anxious and a couple of more side-effects with an increased Paxil dose ? Could it be my body cant handle 20mg of Seroxat and I'll be better off on 10mg ? I really want to feel better cause I am really fed up with this illness. I was told by many people that Seroxat does really work well for anxiety. I just pray to God above it wont be like Cipralex was ... a ride into hell."

1,1,forumstopic27900-withdrawal-memory,paxil_seroxat,"I finally registered as I have a question - I have been reading the forums for awhile now. It helps knowing there are others who understand what depression is like. I am now on Cymbalta, it is the third week and maybe this pill will help - I have noticed some differences. I ended paxil two weeks ago after being on 40mg for about two months. For the last month, I was also on Welbutrin for the second month with Paxil. That combination made the anxiety unbearable for me. I can't remember what I was on before Paxil or before that. Some of the more severe symptoms of the Paxil withdrawal have gone away, but the worst remaining one is the memory/confusion one. I could remember a lot before I stopped the Paxil. Now I am having problems recalling what I did earlier today. I have lived at my place for 3 years and I tried to flip a light switch in my bedroom that wasn't there, I forgot it wasn't on that part of the wall. I am also having 'flashbacks' - I am recalling bits of my past. Yesterday, I recalled something about a girl named Gina that lived in a house about a block away when I was growing up. The best I can figure it would have been about 15 years ago that I would have known her. Will this go away?"

1,1,forumstopic18741-how-long-does-withdrawal-last,paxil_seroxat,"Im trying to get off paxil.  Stopped about 3 days ago.  Head feels funny and Im inpatient, moody, and irritated.  Im taking klonopin to help w/ anxiety and Ive been on wellbutrin for a couple of years.  How long does it take to stop feeling the effects of the withdrawal? :"
