medication,pageID,pageNum,postNum,text
viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,5,"Hi, I just finished day 7 of the viibryd (10mgs) and i dont think im having any side effects from it. BUT>> im also on my 9th day of Pristiq withdrawl which was pretty bad. I also just started geodon with the viibryd and i think it wasnt a great plan lol. Im starting to feel very irritable and mean. Now i used to get this type feeling when i was on seroquel and abilify, so im hoping assuming its the geodon that is making me feel so irritable . I've only taken it real low dose so my pdoc told me to stop taking the geodon now and continue to increase with the viibryd. I hope its not the viibryd making me feel this way b/c i've tried every AD out there and nothing has worked- well prozac did but after many years on it, it stopped . So anyway, ive had no weight gain, or drowsiness, nothing with the viibryd, maybe even a little energy? we will see. No more geodon tonight! YAH!!"

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,6,"I feel like Viibryd is kinda giving me my life back! I am so hesitant to say this, but things have been going a little better. I have prett much  finished the titration pack, and 40 mgs seems to do the trick. Let's see if this keeps up."

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,7,So I've been on Viibryd exactly one week. Thought I'd give an update. I Feel TERRIBLE. I've even cut my 10mg pills in half the past two nights so I only took 5mg trying to ease my side effects. (per my Pdoc) My list of side effects include.... Sedated / Zombie Sleep for 10 hours a night and then lay in bed all day with several naps. Stiff Neck Headache Dry Mouth Jaw Clenching Shaky / Trembling / inner restlessness Numbness in my tongue Dizzy Blurred vision Heart Palpitations Increased appetite for sweets/carbs I switched from Abilify to this because of the weight gain but it hasn't decreased my appetite and now I'm craving sweets like crazy. I can't get out of bed to work out so that's making it way worse. I love to work out. :-( The abilify was activating. This is sedating. My Pdoc said to hang in there and give it a fair shot. I'm ready to give up. I'm sooooo frustrated with sitting around feeling like a zombie. Has anyone had the same experiace? Has anyone had the sedated feeling lift after a cpl weeks? I want to be activated. I want to go work out. HELP! I'll add that I also take wellbutrin xl 150 which is acitvating but it's not standing a chance against the viibryd. The viibryd sedating effect is overtaking me.

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,8,Oh and let me add that it hasn't done anything for my depressed mood. If anything it's making me more depressed / agitated. But I realize I'm on a extremely low dose so I know thats why. I normally react quickly to meds tho.

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,9,

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,10,"I almost gave up on Viibryd and I am glad I didn't. After 5 days on it, I remember calling my dr because u was in such a dark place, it was terrible. I felt like a zombie ( yes, someone mentioned that as a side effect- that was me!! ) and just soooooo tired and irritated. No will to exist. Fast forward to now: I have worked up to the max dose if 40mg (for the past 2 wks) and plan on continuing the treatment. I have MUCH more energy than before... Maybe I am more ""normal"" now. Lol. Abilify did work for me, but the bloating and rapid weight gain did not. I have not gained weight on Viibryd, and *maybe* it will give be the energy to work out so that I can lose some weight. I usually have terrible constipation problems on ADs, not so with Viibryd- since it kinda leans more toward the ""more frequent"" end of the spectrum. Anyway, I am glad I did not give up. It took a long time and the ride wasn't fun, but I like where I am at right now. I hope this helps someone."

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,11,"My libido hasn't increased or decreased on this med. It wasn't great before, and it's still not great now. Oh well."

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,12,"I was taking Wellbutrin 450MG a day as well as Pristiq 100mg a day.  About a month ago, the depression seemed to come back with a vengence.  So I went to Doctor yesterday and was given Viibryd.  I have the starter pack so I am starting on the 10mg per day, the first 2 weeks or so I have to stay at the 100mg of pristiq then after 2 weeks go down to 50 MG and once I finish the started pack, She wants me to stop taking the pristiq all together.  So here goes another try with another anti-depressant.  At least my insurance only charges me about $20 for a 30 day supply.  Will try and keep updated!"

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,13,Update on Viibryd. I just finished the 7 days. I was gonna stop because the first 5 days were up and down. I was sooo nervousy. Now I feel like I'm getting a little better. I'm not so shaky and I have noticed a major change in energy. I want to go outside and do things which is great! I never wanted to do that in the past couple of years I just wanted to lay in bed.. id walk around the house crying. I've been in the hospital twice and they would put you on so much medication it would sedate you majorly. I'm glad I tried this even though it was scary to hear about at first because I hadn't heard of anyone taking it. Will update when I get up to 40mg. :) -Sarah

viibryd_vilazodone,forumstopic65673-viibryd-new-ad?page=3,3,14,"I am new to this forum.  I was reading it to get some feedback on Viibryd.  I am a 57 year old male experiencing a moderate depressive episode.  Last one was 9 years ago and treated with Paxil, that was a disaster, details for another time.  I also suffer from what I guess is termed social anxiety disorder which has been most  of my life and is affecting my relationship with my girlfriend (almost lost her).  Finally got the courage up to see a doctor and get things right again.  He put me on 20mg Viibryd.  Here s my feedback after 3 weeks on this medicine.  Also started seeing a therapist at the same time.  Your mileage may vary. First week on 10mg.  Some dizziness and nausea.  Dizziness abated after 4 days.  Nausea stopped when I took  the pill after completing breakfast instead of with.  Some fogginess while at work, faded after about 5 days,  No other measurable effects during the first week.  Some new ones after going to 20mg where I've been at for 2 weeks now.  Dry mouth.  Pee a lot so have to get up several times at night, pee then drink a glass of water.  So is it the dry mouth causing me to drink a lot of water then  have to pee or is it peeing a lot that  is causing the dry mouth? No other side effects that I am aware of at this time.  Well, except one which is why I am writing today, in a moment. There have been noticeable improvements.  My morning depression has diminished; I have more desire to get up and start the day.  I joined this forum and am writing this stuff; never would have done that prior to a week or so ago, would have been too embarrassed!  Nor would I have discussed what I'm about to discuss even with a doctor, would have just lived with it.  Generally feel better, but there is room for more improvement as this med gets it's hold.  However, it has had a side effect that is bothering me and I am concerned it will not go away and possibly get worse as I continue the treatment.  I will be talking to my doctor and therapist about this later this week and next, but I wanted to see if anyone here has any input. My libido is fine, it's always been in high gear and that has not changed with this medicine.  All the physical parts and aspects are working fine also except one, climax.  Gone.  Can't, with or without partner. :verysad3: Any male here experienced this?  Any professional have thoughts about this.  I like the climax, sort of fun you know.  Thanks in advance for any input."
